p,q,mean_absorption_time,mean_first_hit_time,mean_tail_frequency,mean_entrenchment_degree,mean_max_nontrue_formula_frequency,mean_true_world_formula_frequency,runs_reaching_absorption,runs_reaching_first_hit
0.72,0.01,1.05,0.88,1.0,40.344,0.05791392017135139,0.8484258493668863,1000,1000
0.72,0.02,1.588,1.381,1.0,36.076,0.08079318153109254,0.7804060017459203,1000,1000
0.72,0.03,1.91,1.715,1.0,33.901,0.09831137150181138,0.751713286226438,1000,1000
0.72,0.04,2.275,1.994,1.0,32.318,0.11556264732223752,0.7342400523101705,1000,1000
0.72,0.05,2.483,2.175,1.0,31.339,0.13255950277696046,0.7301689311161859,1000,1000
0.72,0.06,2.851,2.426,1.0,30.428,0.146882357274083,0.7232379231193572,1000,1000
0.72,0.07,2.958,2.513,1.0,29.723,0.1624690528578365,0.7242778585075488,1000,1000
0.72,0.08,3.256,2.796,1.0,29.014,0.17722520163864766,0.7226499061503948,1000,1000
0.72,0.09,3.499,2.938,1.0,28.352,0.192617960768837,0.7231945274748822,1000,1000
0.72,0.10,3.706,3.1,1.0,27.595,0.20586112238054144,0.7203914696349623,1000,1000
0.72,0.11,4.07,3.371,1.0,27.18,0.2185918836664498,0.722046967118253,1000,1000
0.72,0.12,4.2,3.533,1.0,26.306,0.23332583993183964,0.7194135064321321,1000,1000
0.72,0.13,4.584,3.803,1.0,25.796,0.2447776119012534,0.7182347448473337,1000,1000
0.72,0.14,4.946,4.029,1.0,25.269,0.2589978052232409,0.7197662479554916,1000,1000
0.72,0.15,4.906,3.996,1.0,24.627,0.2716907825704517,0.7211724655805009,1000,1000
0.72,0.16,5.385,4.463,1.0,24.169,0.2829241038454076,0.7205349207772829,1000,1000
0.72,0.17,5.798,4.707,1.0,23.548,0.2955738213805567,0.7188005632714921,1000,1000
0.72,0.18,6.029,4.935,1.0,23.296,0.30794098560399336,0.7248329801632243,1000,1000
0.72,0.19,6.449,5.143,1.0,22.743,0.317870046043897,0.7218785438618659,1000,1000
0.72,0.20,6.69,5.452,1.0,21.975,0.331906819735955,0.7208433303389946,1000,1000
0.72,0.21,6.894,5.541,1.0,21.688,0.34211833134515746,0.724431663272,1000,1000
0.72,0.22,7.274,5.772,1.0,21.068,0.3538654669887847,0.7232203986403736,1000,1000
0.72,0.23,7.997,6.256,1.0,20.403,0.36547370608442337,0.7190544991561892,1000,1000
0.72,0.24,8.194,6.207,1.0,20.012,0.3777839573831857,0.7234194791010301,1000,1000
0.72,0.25,9.183,7.098,1.0,19.421,0.3872305692732806,0.7170134704589034,1000,1000
0.72,0.26,9.308,7.195,1.0,19.129,0.39785263370247026,0.7221331140693,1000,1000
0.72,0.27,9.67,7.439,1.0,18.621,0.40967407905935577,0.7238186250755145,1000,1000
0.72,0.28,10.39,8.072,1.0,18.131,0.42132123538332406,0.7235167776000907,1000,1000
0.72,0.29,11.202,8.5,1.0,17.653,0.4308408730986146,0.7213035802008372,1000,1000
0.72,0.30,11.679,8.649,1.0,17.203,0.44189988502474475,0.7226795896075808,1000,1000
0.72,0.31,11.553,8.82,1.0,16.785,0.4518460549312058,0.7264289835576088,1000,1000
0.72,0.32,13.098,9.573,1.0,16.454,0.4606338867908382,0.7239884280833094,1000,1000
0.72,0.33,13.788,10.029,1.0,15.803,0.4726333138861423,0.7225234690240325,1000,1000
0.72,0.34,14.36,10.383,1.0,15.402,0.48109217208940547,0.723142979219878,1000,1000
0.72,0.35,15.139,10.733,1.0,14.986,0.49198277336196966,0.7248119449898388,1000,1000
0.72,0.36,16.193,11.931,1.0,14.496,0.5017961194940882,0.7234084343984891,1000,1000
0.72,0.37,17.059,12.252,1.0,14.223,0.510189250238134,0.7254779479028403,1000,1000
0.72,0.38,18.354,13.003,1.0,13.693,0.5189893447345386,0.7221628264667356,1000,1000
0.72,0.39,20.648,14.414,1.0,13.519,0.5292680970529745,0.7238257238816452,1000,1000
0.72,0.40,20.887,14.805,1.0,13.207,0.5382177038744332,0.7282382298138987,1000,1000
0.72,0.41,22.484,15.212,1.0,12.857,0.5446988648578164,0.7257182769314747,1000,1000
0.72,0.42,23.721,16.753,1.0,12.146,0.5559420524202494,0.7240235805236546,1000,1000
0.72,0.43,25.747,17.602,1.0,11.837,0.565441231719336,0.7254302757693579,1000,1000
0.72,0.44,27.863,18.882,1.0,11.581,0.5717271446221673,0.7249271704530993,1000,1000
0.72,0.45,29.499,19.573,1.0,11.263,0.5816013342494291,0.7274693245584951,1000,1000
0.72,0.46,30.905,20.377,1.0,10.727,0.591018752981411,0.7277438373367171,1000,1000
0.72,0.47,32.626,21.255,1.0,10.392,0.5991978375357281,0.7291859000978357,1000,1000
0.72,0.48,37.018,23.752,1.0,10.009,0.6068325615077759,0.7261626545681166,1000,1000
0.72,0.49,39.624,25.664,1.0,9.567,0.6145589374742576,0.7259710627936614,1000,1000
0.72,0.50,43.631,28.211,1.0,9.513,0.6217468070765895,0.7279454795128957,1000,1000
0.72,0.51,47.3,30.138,1.0,9.244,0.6287843782123839,0.7293211499478995,1000,1000
0.72,0.52,52.686,33.286,1.0,8.945,0.6363281359123273,0.7284669490513757,1000,1000
0.72,0.53,56.971,35.969,1.0,8.76,0.6440801606416803,0.7315078579939884,1000,1000
0.72,0.54,62.377,38.948,1.0,8.578,0.6497628732324822,0.7320286129911949,1000,1000
0.72,0.55,66.787,42.048,1.0,8.059,0.6576089204211052,0.7322644889477895,1000,1000
0.72,0.56,78.4,49.862,1.0,7.822,0.6634476046261942,0.7300593220958279,1000,1000
0.72,0.57,85.645,51.879,1.0,7.484,0.6704820660551929,0.7311981076115567,1000,1000
0.72,0.58,96.189,58.111,1.0,7.437,0.676287484232845,0.7328778076308512,1000,1000
0.72,0.59,108.397,65.736,1.0,7.103,0.6822617175462987,0.7332289838569175,1000,1000
0.72,0.60,128.287,76.277,1.0,6.877,0.6874091614637237,0.7317364076693894,1000,1000
0.72,0.61,152.687,93.307,1.0,6.802,0.6914997950035213,0.7308059887316354,1000,1000
0.72,0.62,177.666,107.015,1.0,6.454,0.6973372782062026,0.7314603490177825,1000,1000
0.72,0.63,206.083,128.888,1.0,6.097,0.7024769825422367,0.7310337330635377,1000,1000
0.72,0.64,257.339,161.475,1.0,6.086,0.7070288425119433,0.7318971684435162,1000,1000
0.72,0.65,301.295,192.775,1.0,6.116,0.7117618319002856,0.7344965034054071,1000,1000
0.72,0.66,416.57,271.558,1.0,5.844,0.7145578118881765,0.7316562590306269,1000,1000
0.72,0.67,539.525,354.709,1.0,5.619,0.71931233444715,0.7333500910207447,1000,1000
0.72,0.68,805.741,530.616,1.0,5.584,0.7219156196496915,0.7328572470979721,1000,1000
0.72,0.69,1251.387,850.466,1.0,5.469,0.723912474517414,0.7313239214772098,1000,1000
0.72,0.70,2600.478,1757.478,1.0,5.387,0.7253255792350974,0.7299292868339015,1000,1000
0.72,0.71,8531.383,6475.869,1.0,5.399,0.7257727400553103,0.7280140179693908,1000,1000
0.73,0.01,0.994,0.826,1.0,40.589,0.057444761347502746,0.8535678797163705,1000,1000
0.73,0.02,1.524,1.358,1.0,36.632,0.0811145299323267,0.7923007636379322,1000,1000
0.73,0.03,1.941,1.736,1.0,34.291,0.09895105717555408,0.7595531807841968,1000,1000
0.73,0.04,2.216,1.936,1.0,32.682,0.1161530166895151,0.7424976601010717,1000,1000
0.73,0.05,2.399,2.115,1.0,31.936,0.13245008100968497,0.7423085545119484,1000,1000
0.73,0.06,2.587,2.211,1.0,30.753,0.1487957106030576,0.7340857444167449,1000,1000
0.73,0.07,2.967,2.62,1.0,30.139,0.16330528486874463,0.73300257579063,1000,1000
0.73,0.08,3.125,2.605,1.0,29.529,0.1772404889521177,0.7337290435655884,1000,1000
0.73,0.09,3.473,2.878,1.0,28.522,0.192679480664449,0.726821143486262,1000,1000
0.73,0.10,3.638,3.042,1.0,28.105,0.2053074744982601,0.7298366931900925,1000,1000
0.73,0.11,4.09,3.351,1.0,27.724,0.21844262205306222,0.7318997657755754,1000,1000
0.73,0.12,4.178,3.527,1.0,27.036,0.23252953605428256,0.7323347325448092,1000,1000
0.73,0.13,4.326,3.696,1.0,26.407,0.24496709035243044,0.7315825423021364,1000,1000
0.73,0.14,4.743,3.914,1.0,25.777,0.25871319602998943,0.7305897024957511,1000,1000
0.73,0.15,4.873,4.042,1.0,25.409,0.2705240702702589,0.7345532098170113,1000,1000
0.73,0.16,5.326,4.331,1.0,24.731,0.283286960789756,0.7310296331000934,1000,1000
0.73,0.17,5.722,4.642,1.0,24.145,0.2942023067386207,0.7286136400629833,1000,1000
0.73,0.18,5.852,4.881,1.0,23.666,0.30697517007623015,0.7316365923302902,1000,1000
0.73,0.19,6.149,5.041,1.0,23.087,0.32008593615636083,0.7326534722034734,1000,1000
0.73,0.20,6.433,5.14,1.0,22.656,0.33002134850609405,0.7325690505452914,1000,1000
0.73,0.21,6.764,5.487,1.0,21.965,0.3419684697581374,0.7301584782021353,1000,1000
0.73,0.22,7.041,5.639,1.0,21.456,0.35565796388374793,0.7332593716042117,1000,1000
0.73,0.23,7.728,5.973,1.0,21.165,0.36461689668376845,0.7327510257366471,1000,1000
0.73,0.24,7.859,6.073,1.0,20.453,0.37823053569639337,0.7332074764205193,1000,1000
0.73,0.25,8.549,6.477,1.0,19.92,0.387139553072079,0.7289204777580317,1000,1000
0.73,0.26,8.716,6.929,1.0,19.544,0.39902532444001326,0.7335719392287956,1000,1000
0.73,0.27,9.226,7.115,1.0,19.008,0.4096161560980184,0.7320769187253794,1000,1000
0.73,0.28,10.084,7.626,1.0,18.635,0.4192712888539187,0.7316792518720459,1000,1000
0.73,0.29,10.569,7.896,1.0,18.115,0.43039118037229424,0.7314553524921009,1000,1000
0.73,0.30,11.045,8.539,1.0,17.787,0.44051221683616576,0.7336990940557657,1000,1000
0.73,0.31,11.108,8.501,1.0,17.155,0.4525171319595436,0.7351056357802468,1000,1000
0.73,0.32,11.874,9.166,1.0,16.771,0.4608160127058062,0.7337939140730461,1000,1000
0.73,0.33,12.919,9.642,1.0,16.182,0.4716038699825541,0.7312293964209938,1000,1000
0.73,0.34,13.44,9.848,1.0,15.738,0.4825181705978955,0.7328708241063909,1000,1000
0.73,0.35,14.601,10.755,1.0,15.508,0.49103710402528933,0.7338313051630334,1000,1000
0.73,0.36,15.539,11.183,1.0,14.858,0.5011713785017318,0.7313168271065781,1000,1000
0.73,0.37,16.28,11.541,1.0,14.723,0.5108034153377922,0.7354539075893992,1000,1000
0.73,0.38,17.029,12.066,1.0,14.084,0.5208417882703795,0.7337836057012138,1000,1000
0.73,0.39,18.54,12.862,1.0,13.837,0.5284765897804953,0.7336030039570812,1000,1000
0.73,0.40,19.023,13.441,1.0,13.208,0.5400912676315425,0.7341507144775705,1000,1000
0.73,0.41,20.967,14.397,1.0,12.854,0.5479344946330146,0.7323401748825976,1000,1000
0.73,0.42,22.179,15.404,1.0,12.672,0.5562554503874603,0.7354726323734903,1000,1000
0.73,0.43,23.71,16.332,1.0,12.16,0.5666441644124646,0.7350787260574698,1000,1000
0.73,0.44,25.354,17.79,1.0,11.666,0.5759945713354794,0.7348337270875713,1000,1000
0.73,0.45,26.857,18.813,1.0,11.353,0.5825095931606554,0.7338371103784317,1000,1000
0.73,0.46,29.668,19.444,1.0,10.824,0.5930804107090455,0.733030234814644,1000,1000
0.73,0.47,30.243,20.38,1.0,10.767,0.601597850795468,0.7400503911974857,1000,1000
0.73,0.48,34.578,23.191,1.0,10.145,0.6091070546841042,0.7334084294674942,1000,1000
0.73,0.49,35.996,23.459,1.0,10.112,0.615847656192023,0.7375322149975774,1000,1000
0.73,0.50,39.807,25.95,1.0,9.943,0.6235297756571458,0.7392961753872355,1000,1000
0.73,0.51,41.136,27.403,1.0,9.494,0.6320700267242425,0.7412183983649006,1000,1000
0.73,0.52,48.372,30.279,1.0,9.349,0.6377116604385338,0.7385768953621282,1000,1000
0.73,0.53,50.174,31.137,1.0,8.756,0.6466735274239686,0.7393049247325677,1000,1000
0.73,0.54,55.78,35.049,1.0,8.488,0.6541154155683221,0.7390709610363417,1000,1000
0.73,0.55,63.923,39.821,1.0,8.292,0.6601716402475312,0.7384098737306505,1000,1000
0.73,0.56,66.958,42.289,1.0,8.143,0.6680616709306696,0.7429997454431129,1000,1000
0.73,0.57,78.205,48.768,1.0,7.901,0.672362478076003,0.7392323207277426,1000,1000
0.73,0.58,86.282,52.986,1.0,7.403,0.6795394096195649,0.7397756118386538,1000,1000
0.73,0.59,97.243,60.198,1.0,7.331,0.6852951902207153,0.7412305440825468,1000,1000
0.73,0.60,109.751,65.629,1.0,7.053,0.6917440098334459,0.7415439488726522,1000,1000
0.73,0.61,125.265,75.997,1.0,6.893,0.6972906105594723,0.7426019690529245,1000,1000
0.73,0.62,145.063,89.075,1.0,6.789,0.7023275883756728,0.7427332367788892,1000,1000
0.73,0.63,176.688,107.029,1.0,6.448,0.7064905134439687,0.7410569042921553,1000,1000
0.73,0.64,202.129,126.016,1.0,6.16,0.7126592542713176,0.7427403446156435,1000,1000
0.73,0.65,234.086,144.446,1.0,6.015,0.7174565675138392,0.7438698792657964,1000,1000
0.73,0.66,298.251,183.291,1.0,5.857,0.7219819932195057,0.7441064696576264,1000,1000
0.73,0.67,411.72,270.965,1.0,5.796,0.7236886440495773,0.7406966102314206,1000,1000
0.73,0.68,529.358,342.645,1.0,5.545,0.7279270510672987,0.7414166711561831,1000,1000
0.73,0.69,773.288,526.006,1.0,5.526,0.7315958994555378,0.7423205118202627,1000,1000
0.73,0.70,1279.844,858.845,1.0,5.412,0.7339317415590914,0.7415361503248675,1000,1000
0.73,0.71,2631.464,1895.182,1.0,5.431,0.7349428097235753,0.7393873854241313,1000,1000
0.73,0.72,8640.521,6700.447,1.0,5.388,0.7356843646924786,0.7380971813389177,1000,1000
0.74,0.01,0.989,0.85,1.0,40.685,0.05778247053476798,0.8558729925827041,1000,1000
0.74,0.02,1.483,1.324,1.0,37.007,0.08132898240118172,0.8003604014243897,1000,1000
0.74,0.03,1.833,1.648,1.0,34.818,0.09873391323938663,0.7709362279164261,1000,1000
0.74,0.04,2.149,1.906,1.0,33.263,0.11584647356568291,0.7540753577019251,1000,1000
0.74,0.05,2.352,2.03,1.0,32.146,0.13150571591404628,0.7460948509516672,1000,1000
0.74,0.06,2.632,2.364,1.0,31.406,0.1476909361335794,0.7449417714873712,1000,1000
0.74,0.07,2.847,2.499,1.0,30.667,0.1618291985769889,0.7427943187519945,1000,1000
0.74,0.08,3.035,2.581,1.0,29.977,0.17832321839632975,0.7441442422074706,1000,1000
0.74,0.09,3.157,2.677,1.0,29.227,0.19186431748361202,0.7423030400448513,1000,1000
0.74,0.10,3.606,2.996,1.0,28.616,0.20577655769730882,0.7403118329683598,1000,1000
0.74,0.11,3.831,3.257,1.0,28.013,0.21979914953486246,0.7410318371848712,1000,1000
0.74,0.12,4.046,3.475,1.0,27.481,0.23117340468156278,0.740430108000293,1000,1000
0.74,0.13,4.393,3.615,1.0,26.815,0.2466351802467068,0.7404005984737769,1000,1000
0.74,0.14,4.569,3.843,1.0,26.205,0.2572487999633574,0.7382949449415903,1000,1000
0.74,0.15,4.677,3.91,1.0,25.676,0.2720583652333412,0.7421575088833791,1000,1000
0.74,0.16,5.148,4.2,1.0,25.179,0.28315010494836373,0.7406543208636671,1000,1000
0.74,0.17,5.322,4.312,1.0,24.639,0.2951554541378914,0.7414304048689461,1000,1000
0.74,0.18,5.384,4.428,1.0,23.967,0.30862708810932143,0.7421599626721451,1000,1000
0.74,0.19,5.909,4.822,1.0,23.632,0.3203399293773832,0.7441543986073927,1000,1000
0.74,0.20,6.079,4.952,1.0,23.018,0.33179671607784894,0.7433702366168038,1000,1000
0.74,0.21,6.457,5.181,1.0,22.41,0.3446204315830296,0.7427788639773522,1000,1000
0.74,0.22,6.815,5.468,1.0,22.014,0.35481823488710407,0.7436484137560524,1000,1000
0.74,0.23,7.367,5.809,1.0,21.421,0.3660944133796677,0.7407254215093136,1000,1000
0.74,0.24,7.629,5.979,1.0,20.879,0.37759114719549414,0.7414607430083706,1000,1000
0.74,0.25,8.181,6.482,1.0,20.454,0.3903430131406285,0.7433455646267646,1000,1000
0.74,0.26,8.403,6.662,1.0,19.967,0.4002977300282124,0.7438451936418703,1000,1000
0.74,0.27,8.869,6.917,1.0,19.515,0.4106016951424358,0.7439025809154072,1000,1000
0.74,0.28,9.524,7.455,1.0,19.034,0.4214833299520643,0.7433091722638868,1000,1000
0.74,0.29,9.646,7.305,1.0,18.61,0.4309314482277595,0.7447566288007288,1000,1000
0.74,0.30,10.19,7.889,1.0,17.905,0.4416448189577218,0.740863885857837,1000,1000
0.74,0.31,10.941,8.422,1.0,17.414,0.45179063886531334,0.7391302370799177,1000,1000
0.74,0.32,11.507,8.704,1.0,17.001,0.463968687449995,0.7426192283195961,1000,1000
0.74,0.33,12.024,9.144,1.0,16.471,0.47372274083781785,0.7412374176855753,1000,1000
0.74,0.34,12.588,9.531,1.0,16.211,0.4836415637422909,0.7450498711009984,1000,1000
0.74,0.35,13.422,10.033,1.0,15.765,0.4929832616720203,0.7440909031944034,1000,1000
0.74,0.36,14.339,10.574,1.0,15.299,0.502730664400716,0.743109504357657,1000,1000
0.74,0.37,15.179,11.285,1.0,14.915,0.5127813090596062,0.7434265431385455,1000,1000
0.74,0.38,15.77,11.531,1.0,14.376,0.5229418483318808,0.7435779486871711,1000,1000
0.74,0.39,16.955,12.152,1.0,14.029,0.5309766696335004,0.7431849036856183,1000,1000
0.74,0.40,17.892,12.807,1.0,13.667,0.5419673670002257,0.7462376902427659,1000,1000
0.74,0.41,18.762,13.613,1.0,13.125,0.5501733617882169,0.7439365092179899,1000,1000
0.74,0.42,20.599,14.823,1.0,12.835,0.5577528491015727,0.7431441607483461,1000,1000
0.74,0.43,21.659,14.881,1.0,12.514,0.567748599102514,0.74570643760663,1000,1000
0.74,0.44,23.471,16.459,1.0,12.436,0.5742705619619917,0.7471835904758128,1000,1000
0.74,0.45,25.4,17.016,1.0,11.869,0.5832592405554629,0.7440604365295428,1000,1000
0.74,0.46,27.506,19.253,1.0,11.457,0.5928161419923288,0.7439793632146929,1000,1000
0.74,0.47,28.202,18.866,1.0,11.163,0.6028845616608463,0.7498610786008995,1000,1000
0.74,0.48,31.568,21.056,1.0,10.685,0.6102570307344108,0.7456289636825176,1000,1000
0.74,0.49,33.531,21.469,1.0,10.243,0.6180860043126352,0.7449553490441458,1000,1000
0.74,0.50,35.821,24.285,1.0,9.979,0.6273909420744954,0.7483186232319694,1000,1000
0.74,0.51,39.694,25.847,1.0,9.768,0.6336389305744541,0.746648656593796,1000,1000
0.74,0.52,42.473,27.425,1.0,9.438,0.6409359083288605,0.7476127676620681,1000,1000
0.74,0.53,46.994,29.78,1.0,9.132,0.6495843833725107,0.7487979316996147,1000,1000
0.74,0.54,50.815,33.115,1.0,8.826,0.6551120008119746,0.7481401720283067,1000,1000
0.74,0.55,55.282,35.399,1.0,8.438,0.6637584328532794,0.7484490524549238,1000,1000
0.74,0.56,62.541,40.594,1.0,8.292,0.6686553898903984,0.7477542382507886,1000,1000
0.74,0.57,68.089,42.788,1.0,7.858,0.677470391456736,0.7493261060215664,1000,1000
0.74,0.58,74.799,48.281,1.0,7.845,0.6822648650774112,0.7507325387847431,1000,1000
0.74,0.59,81.317,50.766,1.0,7.598,0.6896203760108857,0.7531269907535258,1000,1000
0.74,0.60,97.72,59.702,1.0,7.206,0.6957665255089133,0.750199434512558,1000,1000
0.74,0.61,104.078,62.295,1.0,7.046,0.7022718342128147,0.7530674321871325,1000,1000
0.74,0.62,127.15,77.212,1.0,6.857,0.7059621394275583,0.7499797275121699,1000,1000
0.74,0.63,143.902,85.681,1.0,6.892,0.7119463646677903,0.753325364363975,1000,1000
0.74,0.64,170.893,109.801,1.0,6.489,0.7169896258196631,0.7520590454058401,1000,1000
0.74,0.65,195.295,122.292,1.0,6.135,0.723491890349173,0.7537400573656305,1000,1000
0.74,0.66,243.785,153.781,1.0,6.119,0.7264821263166648,0.7530745833728854,1000,1000
0.74,0.67,293.259,182.335,1.0,5.639,0.7317000255940499,0.7532352926907881,1000,1000
0.74,0.68,393.453,244.25,1.0,5.563,0.7352062011084716,0.7528051264580683,1000,1000
0.74,0.69,546.972,360.855,1.0,5.617,0.7380234761693503,0.7519072156802411,1000,1000
0.74,0.70,767.013,512.379,1.0,5.481,0.7408643558692645,0.7512948071686062,1000,1000
0.74,0.71,1220.619,836.63,1.0,5.341,0.7437426062573925,0.7514815067984055,1000,1000
0.74,0.72,2462.796,1745.966,1.0,5.281,0.7453977385486991,0.7500971377349291,1000,1000
0.74,0.73,8267.897,6309.22,1.0,4.988,0.7469389067016303,0.7494559825131062,1000,1000
0.75,0.01,0.967,0.797,1.0,41.156,0.05742740170997663,0.8651198427773568,1000,1000
0.75,0.02,1.436,1.273,1.0,37.379,0.08031639264008754,0.8073261836331341,1000,1000
0.75,0.03,1.826,1.627,1.0,35.233,0.09913496728265364,0.7793630338856549,1000,1000
0.75,0.04,2.044,1.809,1.0,33.678,0.11608073132476972,0.76362780396984,1000,1000
0.75,0.05,2.259,2.022,1.0,32.741,0.13122656678405975,0.7580880474979542,1000,1000
0.75,0.06,2.527,2.204,1.0,31.777,0.14753286555632655,0.7530098049986772,1000,1000
0.75,0.07,2.728,2.336,1.0,31.121,0.163212321801396,0.7539383243820512,1000,1000
0.75,0.08,2.946,2.538,1.0,30.396,0.17782555930429095,0.7524957536354828,1000,1000
0.75,0.09,3.233,2.766,1.0,29.598,0.1927827797403795,0.749178064188038,1000,1000
0.75,0.10,3.392,2.927,1.0,29.141,0.20558899383791063,0.7519017455845626,1000,1000
0.75,0.11,3.669,3.088,1.0,28.64,0.21868857539053,0.7532173658772965,1000,1000
0.75,0.12,3.894,3.33,1.0,27.794,0.23333407363608777,0.7497919115974913,1000,1000
0.75,0.13,4.195,3.539,1.0,27.352,0.24534689886425934,0.7508267537523841,1000,1000
0.75,0.14,4.293,3.685,1.0,26.712,0.2592544785659466,0.7520643912891322,1000,1000
0.75,0.15,4.507,3.73,1.0,26.143,0.27213427120009304,0.7525493404583274,1000,1000
0.75,0.16,4.819,4.029,1.0,25.654,0.28482982179431104,0.7536091946813374,1000,1000
0.75,0.17,4.962,4.22,1.0,24.914,0.2975422157510087,0.7515381329204472,1000,1000
0.75,0.18,5.364,4.406,1.0,24.453,0.3081997290268546,0.7507655159153687,1000,1000
0.75,0.19,5.67,4.702,1.0,23.968,0.3195719262096652,0.7512624154074645,1000,1000
0.75,0.20,6.088,5.042,1.0,23.331,0.33161909971473785,0.7487968123139638,1000,1000
0.75,0.21,6.424,5.157,1.0,23.057,0.3429417547353285,0.7527822648722101,1000,1000
0.75,0.22,6.775,5.506,1.0,22.357,0.3546422504862179,0.749505484100616,1000,1000
0.75,0.23,7.094,5.577,1.0,21.833,0.3656706445573066,0.7493011437853793,1000,1000
0.75,0.24,7.183,5.713,1.0,21.368,0.3794110589517651,0.7542774240069111,1000,1000
0.75,0.25,7.869,6.25,1.0,20.837,0.38734755044326585,0.7488791134441106,1000,1000
0.75,0.26,8.145,6.599,1.0,20.492,0.3998438975957354,0.7539015976743954,1000,1000
0.75,0.27,8.515,6.74,1.0,19.974,0.4100275385238113,0.752884019223271,1000,1000
0.75,0.28,9.006,7.054,1.0,19.438,0.42130560193701955,0.752360370221784,1000,1000
0.75,0.29,9.451,7.214,1.0,18.975,0.43180948904768446,0.7532218430090611,1000,1000
0.75,0.30,9.91,7.769,1.0,18.319,0.4429386167656471,0.750630837471662,1000,1000
0.75,0.31,10.689,8.277,1.0,17.995,0.45337788637993653,0.7517835900358741,1000,1000
0.75,0.32,11.039,8.367,1.0,17.393,0.46498562917207387,0.7514218097390137,1000,1000
0.75,0.33,11.609,8.643,1.0,16.935,0.4739441375974943,0.7506842336255576,1000,1000
0.75,0.34,11.965,9.166,1.0,16.724,0.48324883896045273,0.7549668995890454,1000,1000
0.75,0.35,12.788,9.563,1.0,16.31,0.49199335241785697,0.7536705603046523,1000,1000
0.75,0.36,13.835,10.125,1.0,15.748,0.5027188561002074,0.7518333680268656,1000,1000
0.75,0.37,14.596,10.653,1.0,15.303,0.5138813318479247,0.7529156025793461,1000,1000
0.75,0.38,15.228,11.09,1.0,14.879,0.5220928742100303,0.7527932136874533,1000,1000
0.75,0.39,16.19,11.835,1.0,14.478,0.5327294119564062,0.7542629439962807,1000,1000
0.75,0.40,17.089,12.307,1.0,14.108,0.5422761347000671,0.7552387657137825,1000,1000
0.75,0.41,18.476,13.181,1.0,13.58,0.5508138170828625,0.7519679177894473,1000,1000
0.75,0.42,19.14,13.869,1.0,13.421,0.5596468184179741,0.7568761984348907,1000,1000
0.75,0.43,20.605,14.415,1.0,12.852,0.56878344157737,0.7539110570265225,1000,1000
